PLAN,AGE,CNTL,CV0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
1L10SR,80,01,361.00,411.00,463.00,520.00,584.00,662.00,761.00,897.00,912.00,927.00,F,PR,01,0000,00,19000101
1L10SR,80,02,941.00,,,,,,,,,,F,PR,01,0000,00,19000101
1L10SR,80,00,,,,5.00,48.00,100.00,151.00,200.00,247.00,295.00,F,SM,01,0000,00,19000101
1L10SR,80,01,342.00,391.00,443.00,501.00,567.00,648.00,752.00,897.00,912.00,927.00,F,SM,01,0000,00,19000101
1L10SR,80,02,941.00,,,,,,,,,,F,SM,01,0000,00,19000101
1L10SR,80,00,,,,8.00,42.00,90.00,137.00,183.00,227.00,271.00,M,ST,01,0000,00,19000101
1L10SR,80,01,315.00,361.00,411.00,468.00,536.00,621.00,735.00,898.00,912.00,927.00,M,ST,01,0000,00,19000101
1L10SR,80,02,941.00,,,,,,,,,,M,ST,01,0000,00,19000101
1L10SR,80,00,,,,7.00,45.00,95.00,143.00,190.00,235.00,279.00,M,PR,01,0000,00,19000101
1L10SR,80,01,323.00,370.00,419.00,476.00,543.00,627.00,739.00,898.00,912.00,927.00,M,PR,01,0000,00,19000101
1L10SR,80,02,941.00,,,,,,,,,,M,PR,01,0000,00,19000101
1L10SR,80,00,,,,14.00,31.00,74.00,116.00,156.00,196.00,236.00,M,SM,01,0000,00,19000101
1L10SR,80,01,277.00,321.00,371.00,429.00,500.00,593.00,718.00,898.00,912.00,927.00,M,SM,01,0000,00,19000101
1L10SR,80,02,941.00,,,,,,,,,,M,SM,01,0000,00,19000101
1L10SR,81,00,,,,.00,57.00,113.00,167.00,220.00,272.00,324.00,F,ST,01,0000,00,19000101
1L10SR,81,01,376.00,432.00,492.00,561.00,644.00,750.00,897.00,912.00,927.00,941.00,F,ST,01,0000,00,19000101
1L10SR,81,00,,,,.00,58.00,114.00,168.00,221.00,273.00,325.00,F,PR,01,0000,00,19000101
1L10SR,81,01,378.00,433.00,494.00,562.00,645.00,751.00,897.00,912.00,927.00,941.00,F,PR,01,0000,00,19000101
1L10SR,81,00,,,,3.00,52.00,105.00,157.00,207.00,257.00,307.00,F,SM,01,0000,00,19000101
1L10SR,81,01,359.00,414.00,475.00,546.00,632.00,743.00,897.00,912.00,927.00,941.00,F,SM,01,0000,00,19000101
1L10SR,81,00,,,,7.00,44.00,94.00,141.00,188.00,234.00,280.00,M,ST,01,0000,00,19000101
1L10SR,81,01,329.00,382.00,442.00,514.00,604.00,725.00,898.00,912.00,927.00,941.00,M,ST,01,0000,00,19000101
1L10SR,81,00,,,,5.00,48.00,98.00,147.00,195.00,241.00,288.00,M,PR,01,0000,00,19000101
1L10SR,81,01,337.00,390.00,449.00,520.00,609.00,728.00,898.00,912.00,927.00,941.00,M,PR,01,0000,00,19000101
1L10SR,81,00,,,,13.00,32.00,76.00,118.00,159.00,201.00,245.00,M,SM,01,0000,00,19000101
1L10SR,81,01,291.00,343.00,404.00,479.00,577.00,708.00,898.00,912.00,927.00,941.00,M,SM,01,0000,00,19000101
1L10SR,82,00,,,,1.00,61.00,118.00,174.00,229.00,284.00,340.00,F,ST,01,0000,00,19000101
1L10SR,82,01,399.00,464.00,537.00,626.00,740.00,897.00,912.00,927.00,941.00,,F,ST,01,0000,00,19000101
1L10SR,82,00,,,,2.00,61.00,119.00,175.00,230.00,285.00,342.00,F,PR,01,0000,00,19000101
1L10SR,82,01,401.00,465.00,538.00,627.00,740.00,897.00,912.00,927.00,941.00,,F,PR,01,0000,00,19000101
1L10SR,82,00,,,,1.00,55.00,110.00,163.00,216.00,269.00,324.00,F,SM,01,0000,00,19000101
1L10SR,82,01,382.00,447.00,522.00,614.00,732.00,897.00,912.00,927.00,941.00,,F,SM,01,0000,00,19000101
1L10SR,82,00,,,,6.00,46.00,97.00,146.00,194.00,243.00,294.00,M,ST,01,0000,00,19000101
1L10SR,82,01,350.00,414.00,490.00,586.00,714.00,898.00,912.00,927.00,941.00,,M,ST,01,0000,00,19000101
1L10SR,82,00,,,,4.00,50.00,101.00,151.00,201.00,250.00,302.00,M,PR,01,0000,00,19000101
1L10SR,82,01,357.00,421.00,496.00,591.00,717.00,898.00,912.00,927.00,941.00,,M,PR,01,0000,00,19000101
1L10SR,82,00,,,,12.00,33.00,77.00,121.00,165.00,210.00,259.00,M,SM,01,0000,00,19000101
1L10SR,82,01,313.00,377.00,457.00,559.00,698.00,898.00,912.00,927.00,941.00,,M,SM,01,0000,00,19000101
1L10SR,83,00,,,,3.00,64.00,124.00,182.00,241.00,301.00,364.00,F,ST,01,0000,00,19000101
1L10SR,83,01,432.00,511.00,606.00,728.00,897.00,912.00,927.00,941.00,,,F,ST,01,0000,00,19000101
1L10SR,83,00,,,,4.00,65.00,125.00,183.00,242.00,302.00,365.00,F,PR,01,0000,00,19000101
1L10SR,83,01,434.00,512.00,607.00,728.00,897.00,912.00,927.00,941.00,,,F,PR,01,0000,00,19000101
1L10SR,83,00,,,,.00,58.00,114.00,170.00,227.00,285.00,347.00,F,SM,01,0000,00,19000101
1L10SR,83,01,416.00,496.00,594.00,721.00,897.00,912.00,927.00,941.00,,,F,SM,01,0000,00,19000101
1L10SR,83,00,,,,5.00,48.00,100.00,151.00,203.00,257.00,316.00,M,ST,01,0000,00,19000101
1L10SR,83,01,383.00,464.00,566.00,703.00,898.00,912.00,927.00,941.00,,,M,ST,01,0000,00,19000101
1L10SR,83,00,,,,3.00,52.00,104.00,157.00,209.00,263.00,323.00,M,PR,01,0000,00,19000101
1L10SR,83,01,390.00,470.00,570.00,705.00,898.00,912.00,927.00,941.00,,,M,PR,01,0000,00,19000101
1L10SR,83,00,,,,12.00,34.00,80.00,126.00,174.00,225.00,282.00,M,SM,01,0000,00,19000101
1L10SR,83,01,349.00,433.00,541.00,687.00,898.00,912.00,927.00,941.00,,,M,SM,01,0000,00,19000101
1L10SR,84,00,,,,5.00,69.00,131.00,194.00,257.00,325.00,398.00,F,ST,01,0000,00,19000101
1L10SR,84,01,482.00,584.00,715.00,897.00,912.00,927.00,941.00,,,,F,ST,01,0000,00,19000101
1L10SR,84,00,,,,6.00,69.00,132.00,195.00,258.00,326.00,399.00,F,PR,01,0000,00,19000101
1L10SR,84,01,483.00,585.00,715.00,897.00,912.00,927.00,941.00,,,,F,PR,01,0000,00,19000101
1L10SR,84,00,,,,2.00,62.00,121.00,181.00,243.00,309.00,383.00,F,SM,01,0000,00,19000101
1L10SR,84,01,468.00,572.00,708.00,897.00,912.00,927.00,941.00,,,,F,SM,01,0000,00,19000101
1L10SR,84,00,,,,4.00,51.00,105.00,160.00,217.00,280.00,351.00,M,ST,01,0000,00,19000101
1L10SR,84,01,436.00,545.00,690.00,898.00,912.00,927.00,941.00,,,,M,ST,01,0000,00,19000101
1L10SR,84,00,,,,2.00,54.00,109.00,165.00,222.00,285.00,356.00,M,PR,01,0000,00,19000101
1L10SR,84,01,441.00,549.00,692.00,898.00,912.00,927.00,941.00,,,,M,PR,01,0000,00,19000101
1L10SR,84,00,,,,11.00,37.00,85.00,135.00,189.00,249.00,319.00,M,SM,01,0000,00,19000101
1L10SR,84,01,407.00,521.00,675.00,898.00,912.00,927.00,941.00,,,,M,SM,01,0000,00,19000101
1L10SR,85,00,,,,8.00,75.00,141.00,210.00,282.00,360.00,450.00,F,ST,01,0000,00,19000101
1L10SR,85,01,560.00,701.00,897.00,912.00,927.00,941.00,,,,,F,ST,01,0000,00,19000101
1L10SR,85,00,,,,8.00,75.00,142.00,211.00,282.00,361.00,451.00,F,PR,01,0000,00,19000101
1L10SR,85,01,560.00,701.00,897.00,912.00,927.00,941.00,,,,,F,PR,01,0000,00,19000101
1L10SR,85,00,,,,4.00,67.00,131.00,197.00,268.00,346.00,437.00,F,SM,01,0000,00,19000101
1L10SR,85,01,549.00,694.00,897.00,912.00,927.00,941.00,,,,,F,SM,01,0000,00,19000101
1L10SR,85,00,,,,2.00,55.00,113.00,174.00,240.00,316.00,407.00,M,ST,01,0000,00,19000101
1L10SR,85,01,522.00,676.00,898.00,912.00,927.00,941.00,,,,,M,ST,01,0000,00,19000101
1L10SR,85,00,,,,.00,58.00,117.00,178.00,245.00,320.00,411.00,M,PR,01,0000,00,19000101
1L10SR,85,01,525.00,678.00,898.00,912.00,927.00,941.00,,,,,M,PR,01,0000,00,19000101
1L10SR,85,00,,,,9.00,41.00,94.00,150.00,213.00,288.00,380.00,M,SM,01,0000,00,19000101
1L10SR,85,01,500.00,663.00,898.00,912.00,927.00,941.00,,,,,M,SM,01,0000,00,19000101
1L10SO,00,00,,,,,,,.00,3.00,5.00,7.00,F,ST,01,0000,00,19000101
1L10SO,00,01,10.00,12.00,15.00,18.00,21.00,24.00,27.00,30.00,34.00,37.00,F,ST,01,0000,00,19000101
1L10SO,00,02,41.00,45.00,49.00,53.00,57.00,62.00,67.00,72.00,77.00,83.00,F,ST,01,0000,00,19000101
1L10SO,00,03,88.00,94.00,100.00,107.00,114.00,121.00,128.00,135.00,143.00,151.00,F,ST,01,0000,00,19000101
1L10SO,00,04,159.00,167.00,176.00,184.00,194.00,203.00,213.00,223.00,233.00,244.00,F,ST,01,0000,00,19000101
1L10SO,00,05,255.00,266.00,277.00,289.00,301.00,314.00,327.00,340.00,354.00,369.00,F,ST,01,0000,00,19000101
1L10SO,00,06,384.00,399.00,414.00,430.00,446.00,462.00,478.00,495.00,512.00,530.00,F,ST,01,0000,00,19000101
1L10SO,00,07,548.00,566.00,583.00,601.00,618.00,636.00,653.00,669.00,686.00,703.00,F,ST,01,0000,00,19000101
1L10SO,00,08,719.00,734.00,749.00,763.00,777.00,790.00,803.00,815.00,828.00,840.00,F,ST,01,0000,00,19000101
1L10SO,00,09,853.00,866.00,881.00,897.00,912.00,927.00,941.00,953.00,1000.00,,F,ST,01,0000,00,19000101
1L10SO,00,00,,,,,,,.00,2.00,4.00,6.00,F,PR,01,0000,00,19000101
1L10SO,00,01,9.00,11.00,14.00,16.00,19.00,22.00,25.00,28.00,31.00,34.00,F,PR,01,0000,00,19000101
1L10SO,00,02,38.00,42.00,45.00,49.00,54.00,58.00,63.00,67.00,73.00,78.00,F,PR,01,0000,00,19000101
1L10SO,00,03,83.00,89.00,95.00,101.00,108.00,114.00,121.00,129.00,136.00,144.00,F,PR,01,0000,00,19000101
1L10SO,00,04,152.00,160.00,168.00,177.00,186.00,196.00,206.00,216.00,226.00,237.00,F,PR,01,0000,00,19000101
1L10SO,00,05,248.00,259.00,271.00,283.00,296.00,309.00,322.00,336.00,350.00,364.00,F,PR,01,0000,00,19000101
1L10SO,00,06,379.00,395.00,410.00,426.00,443.00,459.00,476.00,493.00,510.00,528.00,F,PR,01,0000,00,19000101
1L10SO,00,07,546.00,564.00,582.00,600.00,617.00,635.00,652.00,669.00,686.00,702.00,F,PR,01,0000,00,19000101
1L10SO,00,08,718.00,734.00,749.00,763.00,777.00,790.00,803.00,816.00,828.00,840.00,F,PR,01,0000,00,19000101
1L10SO,00,09,853.00,866.00,881.00,897.00,912.00,927.00,941.00,953.00,1000.00,,F,PR,01,0000,00,19000101
1L10SO,00,00,,,,,,,.00,2.00,5.00,7.00,F,SM,01,0000,00,19000101
1L10SO,00,01,10.00,13.00,16.00,19.00,23.00,26.00,29.00,33.00,36.00,40.00,F,SM,01,0000,00,19000101
1L10SO,00,02,44.00,48.00,53.00,57.00,62.00,67.00,72.00,78.00,83.00,89.00,F,SM,01,0000,00,19000101
1L10SO,00,03,95.00,102.00,108.00,115.00,122.00,130.00,138.00,146.00,154.00,162.00,F,SM,01,0000,00,19000101
1L10SO,00,04,171.00,179.00,188.00,198.00,207.00,217.00,227.00,237.00,248.00,258.00,F,SM,01,0000,00,19000101
1L10SO,00,05,269.00,281.00,292.00,304.00,316.00,329.00,341.00,354.00,368.00,382.00,F,SM,01,0000,00,19000101
1L10SO,00,06,396.00,411.00,426.00,441.00,456.00,472.00,487.00,503.00,519.00,536.00,F,SM,01,0000,00,19000101
1L10SO,00,07,553.00,570.00,587.00,603.00,620.00,636.00,652.00,668.00,683.00,698.00,F,SM,01,0000,00,19000101
1L10SO,00,08,713.00,728.00,742.00,756.00,769.00,782.00,794.00,806.00,817.00,829.00,F,SM,01,0000,00,19000101
1L10SO,00,09,840.00,853.00,866.00,881.00,897.00,912.00,927.00,941.00,953.00,1000.00,F,SM,01,0000,00,19000101
1L10SO,00,00,,,,,,,.00,3.00,6.00,9.00,M,ST,01,0000,00,19000101
1L10SO,00,01,12.00,16.00,19.00,23.00,26.00,29.00,33.00,36.00,40.00,44.00,M,ST,01,0000,00,19000101
1L10SO,00,02,48.00,52.00,56.00,61.00,65.00,71.00,76.00,82.00,88.00,94.00,M,ST,01,0000,00,19000101
1L10SO,00,03,101.00,108.00,115.00,122.00,130.00,138.00,147.00,156.00,165.00,174.00,M,ST,01,0000,00,19000101
1L10SO,00,04,184.00,194.00,204.00,214.00,225.00,236.00,248.00,260.00,272.00,284.00,M,ST,01,0000,00,19000101
1L10SO,00,05,297.00,310.00,324.00,337.00,351.00,365.00,380.00,394.00,409.00,424.00,M,ST,01,0000,00,19000101
1L10SO,00,06,439.00,455.00,470.00,486.00,502.00,518.00,533.00,549.00,565.00,581.00,M,ST,01,0000,00,19000101
1L10SO,00,07,597.00,612.00,628.00,643.00,658.00,672.00,686.00,700.00,713.00,726.00,M,ST,01,0000,00,19000101
1L10SO,00,08,739.00,752.00,764.00,775.00,787.00,797.00,807.00,817.00,826.00,836.00,M,ST,01,0000,00,19000101
1L10SO,00,09,846.00,857.00,869.00,882.00,898.00,912.00,927.00,941.00,953.00,1000.00,M,ST,01,0000,00,19000101
1L10SO,00,00,,,,,,,.00,1.00,4.00,7.00,M,PR,01,0000,00,19000101
1L10SO,00,01,9.00,12.00,15.00,18.00,21.00,24.00,27.00,30.00,34.00,37.00,M,PR,01,0000,00,19000101
1L10SO,00,02,40.00,44.00,48.00,52.00,56.00,61.00,66.00,71.00,77.00,83.00,M,PR,01,0000,00,19000101
1L10SO,00,03,89.00,95.00,102.00,109.00,116.00,123.00,131.00,139.00,148.00,157.00,M,PR,01,0000,00,19000101
1L10SO,00,04,166.00,175.00,185.00,195.00,206.00,216.00,228.00,239.00,251.00,263.00,M,PR,01,0000,00,19000101
1L10SO,00,05,276.00,289.00,303.00,316.00,331.00,345.00,360.00,375.00,390.00,406.00,M,PR,01,0000,00,19000101
1L10SO,00,06,421.00,438.00,454.00,470.00,487.00,503.00,520.00,536.00,553.00,570.00,M,PR,01,0000,00,19000101
1L10SO,00,07,586.00,603.00,619.00,635.00,651.00,666.00,680.00,695.00,709.00,723.00,M,PR,01,0000,00,19000101
1L10SO,00,08,736.00,750.00,762.00,774.00,786.00,797.00,807.00,817.00,827.00,836.00,M,PR,01,0000,00,19000101
1L10SO,00,09,847.00,857.00,869.00,883.00,898.00,912.00,927.00,941.00,953.00,1000.00,M,PR,01,0000,00,19000101
1L10SO,00,00,,,,,,,.00,3.00,7.00,10.00,M,SM,01,0000,00,19000101
1L10SO,00,01,14.00,18.00,22.00,26.00,30.00,34.00,38.00,42.00,46.00,50.00,M,SM,01,0000,00,19000101
1L10SO,00,02,55.00,59.00,64.00,69.00,74.00,80.00,86.00,92.00,99.00,106.00,M,SM,01,0000,00,19000101
1L10SO,00,03,113.00,121.00,129.00,138.00,146.00,155.00,165.00,175.00,185.00,195.00,M,SM,01,0000,00,19000101
1L10SO,00,04,206.00,217.00,228.00,239.00,251.00,263.00,276.00,288.00,301.00,315.00,M,SM,01,0000,00,19000101
1L10SO,00,05,328.00,342.00,356.00,370.00,384.00,399.00,413.00,428.00,443.00,458.00,M,SM,01,0000,00,19000101
1L10SO,00,06,473.00,488.00,503.00,518.00,533.00,548.00,563.00,577.00,592.00,606.00,M,SM,01,0000,00,19000101
1L10SO,00,07,621.00,635.00,649.00,663.00,676.00,689.00,701.00,713.00,724.00,736.00,M,SM,01,0000,00,19000101
1L10SO,00,08,747.00,757.00,768.00,778.00,787.00,796.00,804.00,813.00,821.00,829.00,M,SM,01,0000,00,19000101
1L10SO,00,09,838.00,847.00,857.00,869.00,882.00,898.00,912.00,927.00,941.00,953.00,M,SM,01,0000,00,19000101
1L10SO,00,10,1000.00,,,,,,,,,,M,SM,01,0000,00,19000101
1L10SO,01,00,,,,.00,2.00,5.00,7.00,9.00,12.00,15.00,F,ST,01,0000,00,19000101
1L10SO,01,01,18.00,21.00,24.00,27.00,30.00,33.00,37.00,41.00,44.00,48.00,F,ST,01,0000,00,19000101
1L10SO,01,02,53.00,57.00,62.00,67.00,72.00,77.00,82.00,88.00,94.00,100.00,F,ST,01,0000,00,19000101
1L10SO,01,03,107.00,113.00,120.00,127.00,135.00,142.00,150.00,158.00,167.00,175.00,F,ST,01,0000,00,19000101
1L10SO,01,04,184.00,193.00,203.00,212.00,222.00,233.00,243.00,254.00,266.00,277.00,F,ST,01,0000,00,19000101
1L10SO,01,05,289.00,301.00,314.00,327.00,340.00,354.00,369.00,383.00,398.00,414.00,F,ST,01,0000,00,19000101
1L10SO,01,06,429.00,445.00,462.00,478.00,495.00,512.00,530.00,548.00,565.00,583.00,F,ST,01,0000,00,19000101
1L10SO,01,07,601.00,618.00,635.00,652.00,669.00,686.00,702.00,718.00,734.00,749.00,F,ST,01,0000,00,19000101
1L10SO,01,08,763.00,777.00,790.00,803.00,815.00,828.00,840.00,853.00,866.00,881.00,F,ST,01,0000,00,19000101
1L10SO,01,09,897.00,912.00,927.00,941.00,953.00,1000.00,,,,,F,ST,01,0000,00,19000101
1L10SO,01,00,,,,.00,1.00,4.00,6.00,8.00,11.00,13.00,F,PR,01,0000,00,19000101
1L10SO,01,01,16.00,19.00,22.00,25.00,28.00,31.00,34.00,38.00,41.00,45.00,F,PR,01,0000,00,19000101
1L10SO,01,02,49.00,53.00,58.00,62.00,67.00,72.00,78.00,83.00,89.00,95.00,F,PR,01,0000,00,19000101
1L10SO,01,03,101.00,107.00,114.00,121.00,128.00,136.00,144.00,151.00,160.00,168.00,F,PR,01,0000,00,19000101
1L10SO,01,04,177.00,186.00,196.00,205.00,215.00,226.00,237.00,248.00,259.00,271.00,F,PR,01,0000,00,19000101
1L10SO,01,05,283.00,296.00,308.00,322.00,335.00,350.00,364.00,379.00,395.00,410.00,F,PR,01,0000,00,19000101
1L10SO,01,06,426.00,442.00,459.00,476.00,493.00,510.00,528.00,546.00,564.00,582.00,F,PR,01,0000,00,19000101
1L10SO,01,07,600.00,617.00,635.00,652.00,669.00,686.00,702.00,718.00,734.00,749.00,F,PR,01,0000,00,19000101
1L10SO,01,08,763.00,777.00,790.00,803.00,816.00,828.00,840.00,853.00,866.00,881.00,F,PR,01,0000,00,19000101
1L10SO,01,09,897.00,912.00,927.00,941.00,953.00,1000.00,,,,,F,PR,01,0000,00,19000101
1L10SO,01,00,,,,.00,2.00,4.00,7.00,10.00,12.00,16.00,F,SM,01,0000,00,19000101
1L10SO,01,01,19.00,22.00,25.00,29.00,32.00,36.00,40.00,44.00,48.00,52.00,F,SM,01,0000,00,19000101
1L10SO,01,02,57.00,62.00,66.00,72.00,77.00,83.00,89.00,95.00,101.00,108.00,F,SM,01,0000,00,19000101
1L10SO,01,03,115.00,122.00,129.00,137.00,145.00,153.00,162.00,170.00,179.00,188.00,F,SM,01,0000,00,19000101
1L10SO,01,04,197.00,207.00,216.00,226.00,237.00,247.00,258.00,269.00,280.00,292.00,F,SM,01,0000,00,19000101
1L10SO,01,05,304.00,316.00,328.00,341.00,354.00,368.00,382.00,396.00,411.00,426.00,F,SM,01,0000,00,19000101
1L10SO,01,06,441.00,456.00,472.00,487.00,503.00,519.00,536.00,553.00,570.00,586.00,F,SM,01,0000,00,19000101
1L10SO,01,07,603.00,620.00,636.00,652.00,667.00,683.00,698.00,713.00,728.00,742.00,F,SM,01,0000,00,19000101
1L10SO,01,08,756.00,769.00,782.00,794.00,805.00,817.00,829.00,840.00,853.00,866.00,F,SM,01,0000,00,19000101
1L10SO,01,09,881.00,897.00,912.00,927.00,941.00,953.00,1000.00,,,,F,SM,01,0000,00,19000101
1L10SO,01,00,,,,.00,3.00,6.00,9.00,12.00,16.00,19.00,M,ST,01,0000,00,19000101
1L10SO,01,01,22.00,26.00,29.00,33.00,36.00,40.00,43.00,47.00,51.00,56.00,M,ST,01,0000,00,19000101
1L10SO,01,02,60.00,65.00,70.00,76.00,82.00,88.00,94.00,101.00,107.00,115.00,M,ST,01,0000,00,19000101
1L10SO,01,03,122.00,130.00,138.00,147.00,155.00,165.00,174.00,184.00,193.00,204.00,M,ST,01,0000,00,19000101
1L10SO,01,04,214.00,225.00,236.00,248.00,260.00,272.00,284.00,297.00,310.00,323.00,M,ST,01,0000,00,19000101
1L10SO,01,05,337.00,351.00,365.00,379.00,394.00,409.00,424.00,439.00,455.00,470.00,M,ST,01,0000,00,19000101
1L10SO,01,06,486.00,502.00,517.00,533.00,549.00,565.00,581.00,597.00,612.00,628.00,M,ST,01,0000,00,19000101
1L10SO,01,07,643.00,658.00,672.00,686.00,700.00,713.00,726.00,739.00,752.00,764.00,M,ST,01,0000,00,19000101
1L10SO,01,08,775.00,786.00,797.00,807.00,817.00,826.00,836.00,846.00,857.00,869.00,M,ST,01,0000,00,19000101
1L10SO,01,09,882.00,898.00,912.00,927.00,941.00,953.00,1000.00,,,,M,ST,01,0000,00,19000101
1L10SO,01,00,,,,.00,1.00,4.00,7.00,9.00,12.00,15.00,M,PR,01,0000,00,19000101
1L10SO,01,01,18.00,21.00,24.00,27.00,30.00,34.00,37.00,40.00,44.00,48.00,M,PR,01,0000,00,19000101
1L10SO,01,02,52.00,57.00,61.00,66.00,71.00,77.00,83.00,89.00,95.00,102.00,M,PR,01,0000,00,19000101
1L10SO,01,03,109.00,116.00,123.00,131.00,139.00,148.00,157.00,166.00,175.00,185.00,M,PR,01,0000,00,19000101
1L10SO,01,04,195.00,206.00,216.00,228.00,239.00,251.00,263.00,276.00,289.00,303.00,M,PR,01,0000,00,19000101
1L10SO,01,05,317.00,331.00,345.00,360.00,375.00,390.00,406.00,421.00,438.00,454.00,M,PR,01,0000,00,19000101
1L10SO,01,06,470.00,487.00,503.00,520.00,536.00,553.00,570.00,586.00,603.00,619.00,M,PR,01,0000,00,19000101
1L10SO,01,07,635.00,651.00,666.00,680.00,695.00,709.00,723.00,736.00,750.00,762.00,M,PR,01,0000,00,19000101
1L10SO,01,08,774.00,786.00,797.00,807.00,817.00,827.00,836.00,847.00,857.00,869.00,M,PR,01,0000,00,19000101
1L10SO,01,09,883.00,898.00,912.00,927.00,941.00,953.00,1000.00,,,,M,PR,01,0000,00,19000101
1L10SO,01,00,,,,.00,3.00,6.00,9.00,13.00,17.00,21.00,M,SM,01,0000,00,19000101
1L10SO,01,01,25.00,29.00,34.00,38.00,42.00,46.00,50.00,54.00,59.00,63.00,M,SM,01,0000,00,19000101
1L10SO,01,02,68.00,74.00,79.00,85.00,92.00,98.00,105.00,113.00,120.00,129.00,M,SM,01,0000,00,19000101
1L10SO,01,03,137.00,146.00,155.00,164.00,174.00,184.00,194.00,205.00,216.00,227.00,M,SM,01,0000,00,19000101
1L10SO,01,04,239.00,251.00,263.00,275.00,288.00,301.00,314.00,328.00,341.00,355.00,M,SM,01,0000,00,19000101
1L10SO,01,05,369.00,384.00,398.00,413.00,428.00,442.00,457.00,472.00,487.00,503.00,M,SM,01,0000,00,19000101
1L10SO,01,06,518.00,533.00,548.00,563.00,577.00,592.00,606.00,621.00,635.00,649.00,M,SM,01,0000,00,19000101
1L10SO,01,07,663.00,676.00,689.00,701.00,713.00,724.00,735.00,746.00,757.00,767.00,M,SM,01,0000,00,19000101
1L10SO,01,08,777.00,787.00,796.00,804.00,813.00,821.00,829.00,838.00,847.00,857.00,M,SM,01,0000,00,19000101
1L10SO,01,09,869.00,882.00,898.00,912.00,927.00,941.00,953.00,1000.00,,,M,SM,01,0000,00,19000101
1L10SO,02,00,,,,.00,1.00,3.00,5.00,8.00,11.00,13.00,F,ST,01,0000,00,19000101
1L10SO,02,01,16.00,19.00,22.00,25.00,29.00,32.00,35.00,39.00,43.00,47.00,F,ST,01,0000,00,19000101
1L10SO,02,02,51.00,56.00,60.00,65.00,70.00,75.00,81.00,87.00,93.00,99.00,F,ST,01,0000,00,19000101
1L10SO,02,03,105.00,112.00,119.00,126.00,134.00,141.00,149.00,157.00,165.00,174.00,F,ST,01,0000,00,19000101
1L10SO,02,04,183.00,192.00,201.00,211.00,221.00,232.00,242.00,253.00,264.00,276.00,F,ST,01,0000,00,19000101
1L10SO,02,05,288.00,300.00,313.00,326.00,339.00,353.00,368.00,382.00,398.00,413.00,F,ST,01,0000,00,19000101
1L10SO,02,06,429.00,445.00,461.00,477.00,494.00,511.00,529.00,547.00,565.00,583.00,F,ST,01,0000,00,19000101
1L10SO,02,07,600.00,618.00,635.00,652.00,669.00,686.00,702.00,718.00,734.00,749.00,F,ST,01,0000,00,19000101
1L10SO,02,08,763.00,777.00,790.00,803.00,815.00,827.00,840.00,852.00,866.00,881.00,F,ST,01,0000,00,19000101
1L10SO,02,09,897.00,912.00,927.00,941.00,953.00,1000.00,,,,,F,ST,01,0000,00,19000101
1L10SO,02,00,,,,.00,2.00,5.00,7.00,9.00,12.00,15.00,F,PR,01,0000,00,19000101
1L10SO,02,01,17.00,20.00,23.00,26.00,29.00,33.00,36.00,40.00,44.00,48.00,F,PR,01,0000,00,19000101
1L10SO,02,02,52.00,57.00,61.00,66.00,71.00,76.00,82.00,87.00,93.00,100.00,F,PR,01,0000,00,19000101
1L10SO,02,03,106.00,113.00,120.00,127.00,135.00,142.00,150.00,159.00,167.00,176.00,F,PR,01,0000,00,19000101
1L10SO,02,04,185.00,194.00,204.00,214.00,225.00,236.00,247.00,258.00,270.00,282.00,F,PR,01,0000,00,19000101
1L10SO,02,05,295.00,307.00,321.00,334.00,349.00,363.00,378.00,394.00,410.00,425.00,F,PR,01,0000,00,19000101
1L10SO,02,06,442.00,458.00,475.00,492.00,509.00,527.00,545.00,563.00,581.00,599.00,F,PR,01,0000,00,19000101
1L10SO,02,07,617.00,634.00,651.00,668.00,685.00,702.00,718.00,733.00,749.00,763.00,F,PR,01,0000,00,19000101
1L10SO,02,08,777.00,790.00,803.00,815.00,828.00,840.00,853.00,866.00,881.00,897.00,F,PR,01,0000,00,19000101
1L10SO,02,09,912.00,927.00,941.00,953.00,1000.00,,,,,,F,PR,01,0000,00,19000101
1L10SO,02,00,,,,.00,2.00,5.00,8.00,11.00,14.00,17.00,F,SM,01,0000,00,19000101
1L10SO,02,01,20.00,24.00,27.00,30.00,34.00,38.00,42.00,46.00,51.00,55.00,F,SM,01,0000,00,19000101
1L10SO,02,02,60.00,65.00,70.00,75.00,81.00,87.00,93.00,100.00,106.00,113.00,F,SM,01,0000,00,19000101
1L10SO,02,03,120.00,128.00,136.00,144.00,152.00,160.00,169.00,178.00,187.00,196.00,F,SM,01,0000,00,19000101
1L10SO,02,04,205.00,215.00,225.00,235.00,246.00,257.00,268.00,279.00,291.00,303.00,F,SM,01,0000,00,19000101
1L10SO,02,05,315.00,327.00,340.00,353.00,367.00,381.00,395.00,410.00,425.00,440.00,F,SM,01,0000,00,19000101
1L10SO,02,06,455.00,471.00,486.00,502.00,518.00,535.00,552.00,569.00,586.00,603.00,F,SM,01,0000,00,19000101
1L10SO,02,07,619.00,635.00,651.00,667.00,682.00,698.00,713.00,727.00,742.00,756.00,F,SM,01,0000,00,19000101
1L10SO,02,08,769.00,781.00,793.00,805.00,817.00,828.00,840.00,852.00,866.00,880.00,F,SM,01,0000,00,19000101
1L10SO,02,09,897.00,912.00,927.00,941.00,953.00,1000.00,,,,,F,SM,01,0000,00,19000101
