POLICY_NUMBER,ACCRUAL_DATE,LAST_CHG_DATE,LAST_CHG_TIME,LOAN_BALANCE,ORIG_LOAN_AMOUNT,LOAN_AMT_ADDED,ACCRUED_INT_AMT,INTEREST_RATE,INTEREST_TYPE,INT_METHOD,STATUS_CODE,TYPE_CODE,LAST_REPAY_DATE,CAPITALIZED_DATE,INT_START_DATE,_LATEST_BALANCE_CLASS
9011210060   ,    20170215,     20170417,       194307,         .00,          394.55,       -394.55,            .00,        .0740,F            ,D         ,H          ,         ,       20170215,               0,      20170215,ZERO_BALANCE_HOLD
9011210149   ,    20200623,     20200715,        81649,         .00,         1121.32,      -1121.32,            .00,        .0740,F            ,D         ,H          ,         ,       20200623,               0,      20200623,ZERO_BALANCE_HOLD
9011210611   ,    20210721,     20210830,        90045,         .00,          787.14,       -787.14,            .00,        .0740,F            ,D         ,H          ,R        ,       20210721,               0,      20210721,ZERO_BALANCE_HOLD
9011210768   ,    20260301,     20260302,       185515,     3694.72,         3421.31,        273.41,            .00,        .0740,F            ,D         ,A          ,R        ,              0,        20260301,      20260301,ACTIVE_CANDIDATE
9011210769   ,    20260301,     20260302,       185515,     1897.99,         1757.54,        140.45,            .00,        .0740,F            ,D         ,A          ,R        ,              0,        20260301,      20260301,ACTIVE_CANDIDATE
9011211133   ,    20170410,     20170509,       190755,        8.93,            8.27,           .66,            .00,        .0740,F            ,D         ,R          ,A        ,              0,        20170410,      20170410,ACTIVE_CANDIDATE
9011211134   ,    20260410,     20260410,       181035,       20.29,           18.79,          1.50,            .00,        .0740,F            ,D         ,A          ,A        ,              0,        20260410,      20260410,ACTIVE_CANDIDATE
9011211323   ,    20230422,     20230424,       150257,         .00,         5029.22,      -5029.22,            .00,        .0740,F            ,D         ,H          ,         ,       20230422,               0,      20230422,ZERO_BALANCE_HOLD
9011211326   ,    20260519,     20260520,       113805,     8224.97,         7693.72,        531.25,            .00,        .0740,F            ,D         ,A          ,R        ,       20260519,        20260519,      20260519,ACTIVE_CANDIDATE
9011212339   ,    20260501,     20260501,       184702,      229.46,          212.48,         16.98,            .00,        .0740,F            ,D         ,A          ,A        ,              0,        20260501,      20260501,ACTIVE_CANDIDATE
9011212602   ,    20201022,     20201215,       132949,         .00,        11363.74,     -11363.74,            .00,        .0740,F            ,D         ,H          ,         ,       20201022,               0,      20201022,ZERO_BALANCE_HOLD
9011213043   ,    20210816,     20210914,        92510,         .00,         1725.16,      -1725.16,            .00,        .0740,F            ,D         ,H          ,R        ,       20210816,               0,      20210816,ZERO_BALANCE_HOLD
9011214223   ,    20180724,     20180924,       175920,         .00,         7305.79,      -7305.79,            .00,        .0740,F            ,D         ,H          ,         ,       20180724,               0,      20180724,ZERO_BALANCE_HOLD
9011214731   ,    20260504,     20260505,       125708,     3387.79,         3321.37,         66.42,            .00,        .0740,F            ,D         ,A          ,R        ,       20260504,        20260504,      20260504,ACTIVE_CANDIDATE
9011215024   ,    20250901,     20250902,       184436,    36816.12,        34091.73,       2724.39,            .00,        .0740,F            ,D         ,A          ,R        ,              0,        20250901,      20250901,ACTIVE_CANDIDATE
9011215080   ,    20240821,     20241021,       181318,         .00,         2313.61,      -2313.61,            .00,        .0740,F            ,D         ,H          ,         ,       20240821,               0,      20240821,ZERO_BALANCE_HOLD
9011215081   ,    20210821,     20211020,       181436,         .00,         1562.24,      -1562.24,            .00,        .0740,F            ,D         ,H          ,         ,       20210821,               0,      20210821,ZERO_BALANCE_HOLD
9011215550   ,    20260520,     20260520,       180517,     3398.89,         3318.95,         79.94,            .00,        .0740,F            ,D         ,A          ,R        ,       20260520,        20260520,      20260520,ACTIVE_CANDIDATE
9011216127   ,    20171001,     20171130,       180223,         .00,         1599.77,      -1599.77,            .00,        .0740,F            ,D         ,H          ,         ,       20171001,               0,      20171001,ZERO_BALANCE_HOLD
9011216498   ,    20260401,     20260529,       181140,     3801.91,         3786.29,         15.62,            .00,        .0740,F            ,D         ,H          ,A        ,              0,               0,      20260401,ACTIVE_CANDIDATE
9011219517   ,    20210113,     20210315,       181340,         .00,        12389.00,     -12389.00,            .00,        .0740,F            ,D         ,H          ,         ,       20210113,               0,      20210113,ZERO_BALANCE_HOLD
9011220928   ,    20180101,     20180305,       175617,         .00,         2144.23,      -2144.23,            .00,        .0740,F            ,D         ,H          ,         ,       20180101,               0,      20180101,ZERO_BALANCE_HOLD
9011221209   ,    20240112,     20240115,        90109,         .00,         1696.13,      -1696.13,            .00,        .0740,F            ,D         ,H          ,         ,       20240112,               0,      20240112,ZERO_BALANCE_HOLD
9011221211   ,    20250909,     20250910,       154023,         .00,         4581.78,      -4581.78,            .00,        .0740,F            ,D         ,H          ,         ,       20250909,               0,      20250909,ZERO_BALANCE_HOLD
9011221537   ,    20260228,     20260227,       180844,     6669.35,         6175.82,        493.53,            .00,        .0740,F            ,D         ,A          ,R        ,       20090323,        20260228,      20260228,ACTIVE_CANDIDATE
9011224556   ,    20260323,     20260324,       113444,       18.64,           17.27,          1.37,            .00,        .0740,F            ,D         ,A          ,R        ,       20260323,        20260323,      20260323,ACTIVE_CANDIDATE
9011225015   ,    20260417,     20260417,       181125,     4572.79,         4234.40,        338.39,            .00,        .0740,F            ,D         ,A          ,A        ,              0,        20260417,      20260417,ACTIVE_CANDIDATE
9011225793   ,    20230705,     20230705,       124618,         .00,        14015.93,     -14015.93,            .00,        .0740,F            ,D         ,H          ,         ,       20230705,               0,      20230705,ZERO_BALANCE_HOLD
9011226273   ,    20260501,     20260501,       184702,     7996.79,         7405.03,        591.76,            .00,        .0740,F            ,D         ,A          ,A        ,       20200622,        20260501,      20260501,ACTIVE_CANDIDATE
9011226579   ,    20260301,     20260430,       180548,     1229.18,         1213.49,         15.69,            .00,        .0740,F            ,D         ,A          ,A        ,       20251210,        20260301,      20260301,ACTIVE_CANDIDATE
9011227429   ,    20220303,     20220427,       125548,         .00,           46.51,        -46.51,            .00,        .0740,F            ,D         ,H          ,         ,       20220303,               0,      20220303,ZERO_BALANCE_HOLD
9011227604   ,    20180731,     20180801,        85902,        9.64,            9.04,           .60,            .00,        .0740,F            ,D         ,R          ,R        ,       20180731,        20180731,      20180731,ACTIVE_CANDIDATE
9011229737   ,    20230703,     20230713,       133858,         .00,            2.32,         -2.32,            .00,        .0740,F            ,D         ,H          ,         ,       20230703,               0,      20230703,ZERO_BALANCE_HOLD
9011229738   ,    20181003,     20181017,       120044,         .00,           28.12,        -28.12,            .00,        .0740,F            ,D         ,H          ,         ,       20181003,               0,      20181003,ZERO_BALANCE_HOLD
9011230767   ,    20180625,     20180824,       175833,         .00,         8340.69,      -8340.69,            .00,        .0740,F            ,D         ,H          ,         ,       20180625,               0,      20180625,ZERO_BALANCE_HOLD
