PLAN,AGE,CNTL,CV0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
10HPFS,36,02,255.47,272.07,288.87,305.85,322.97,340.22,357.56,374.96,392.41,409.88,F,SM,00,0000,00,19000101
10HPFS,36,03,427.37,444.86,462.37,479.92,497.47,514.99,532.60,550.27,568.00,585.78,F,SM,00,0000,00,19000101
10HPFS,36,04,603.60,621.41,639.22,657.04,674.51,691.43,707.69,723.21,738.11,752.88,F,SM,00,0000,00,19000101
10HPFS,36,05,766.50,779.53,791.94,803.79,815.18,826.40,837.69,849.45,862.49,877.73,F,SM,00,0000,00,19000101
10HPFS,36,06,896.07,919.68,952.20,1000.00,,,,,,,F,SM,00,0000,00,19000101
10HPFS,37,00,.00,.00,8.40,19.71,31.36,43.37,55.75,68.51,81.67,95.15,F,SM,00,0000,00,19000101
10HPFS,37,01,108.97,123.12,137.60,152.41,167.53,182.95,198.68,214.70,231.00,247.55,F,SM,00,0000,00,19000101
10HPFS,37,02,264.33,281.31,298.47,315.78,333.21,350.73,368.32,385.95,403.61,421.28,F,SM,00,0000,00,19000101
10HPFS,37,03,438.96,456.65,474.39,492.13,509.84,527.63,545.49,563.41,581.38,599.38,F,SM,00,0000,00,19000101
10HPFS,37,04,617.38,635.39,653.39,671.05,688.15,704.59,720.26,735.33,750.26,764.02,F,SM,00,0000,00,19000101
10HPFS,37,05,777.18,789.73,801.70,813.22,824.56,835.97,847.85,861.03,876.43,894.97,F,SM,00,0000,00,19000101
10HPFS,37,06,918.82,951.69,1000.00,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,38,00,.00,.00,8.98,20.75,32.89,45.41,58.31,71.61,85.25,99.22,F,SM,00,0000,00,19000101
10HPFS,38,01,113.52,128.16,143.13,158.41,174.01,189.90,206.10,222.58,239.31,256.27,F,SM,00,0000,00,19000101
10HPFS,38,02,273.44,290.79,308.29,325.91,343.62,361.40,379.23,397.08,414.94,432.82,F,SM,00,0000,00,19000101
10HPFS,38,03,450.70,468.64,486.57,504.47,522.46,540.51,558.63,576.80,595.00,613.20,F,SM,00,0000,00,19000101
10HPFS,38,04,631.40,649.60,667.45,684.74,701.35,717.20,732.43,747.52,761.43,774.74,F,SM,00,0000,00,19000101
10HPFS,38,05,787.43,799.53,811.17,822.64,834.17,846.18,859.51,875.08,893.82,917.94,F,SM,00,0000,00,19000101
10HPFS,38,06,951.16,1000.00,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,39,00,.00,.00,9.67,21.94,34.60,47.65,61.10,74.89,89.02,103.49,F,SM,00,0000,00,19000101
10HPFS,39,01,118.29,133.43,148.89,164.66,180.73,197.11,213.78,230.70,247.86,265.22,F,SM,00,0000,00,19000101
10HPFS,39,02,282.76,300.46,318.28,336.19,354.17,372.20,390.25,408.32,426.39,444.49,F,SM,00,0000,00,19000101
10HPFS,39,03,462.62,480.76,498.86,517.05,535.31,553.63,572.01,590.41,608.82,627.22,F,SM,00,0000,00,19000101
10HPFS,39,04,645.63,663.68,681.17,697.97,714.00,729.40,744.66,758.73,772.19,785.02,F,SM,00,0000,00,19000101
10HPFS,39,05,797.26,809.04,820.63,832.30,844.44,857.92,873.66,892.62,917.01,950.61,F,SM,00,0000,00,19000101
10HPFS,39,06,1000.00,,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,40,00,.00,.00,10.45,23.26,36.46,50.07,64.02,78.32,92.95,107.93,F,SM,00,0000,00,19000101
10HPFS,40,01,123.25,138.89,154.84,171.11,187.68,204.54,221.66,239.02,256.58,274.33,F,SM,00,0000,00,19000101
10HPFS,40,02,292.24,310.27,328.39,346.58,364.83,383.09,401.37,419.65,437.96,456.31,F,SM,00,0000,00,19000101
10HPFS,40,03,474.66,492.97,511.38,529.85,548.39,566.98,585.60,604.22,622.84,641.47,F,SM,00,0000,00,19000101
10HPFS,40,04,659.73,677.42,694.42,710.64,726.22,741.66,755.90,769.52,782.49,794.88,F,SM,00,0000,00,19000101
10HPFS,40,05,806.79,818.52,830.33,842.61,856.25,872.18,891.36,916.03,950.03,1000.00,F,SM,00,0000,00,19000101
10HPFS,41,00,.00,.00,11.31,24.68,38.45,52.57,67.04,81.86,97.02,112.52,F,SM,00,0000,00,19000101
10HPFS,41,01,128.35,144.50,160.97,177.74,194.81,212.14,229.71,247.49,265.46,283.58,F,SM,00,0000,00,19000101
10HPFS,41,02,301.83,320.18,338.59,357.06,375.54,394.05,412.56,431.08,449.66,468.23,F,SM,00,0000,00,19000101
10HPFS,41,03,486.77,505.40,524.10,542.87,561.68,580.53,599.38,618.23,637.08,655.57,F,SM,00,0000,00,19000101
10HPFS,41,04,673.48,690.69,707.10,722.87,738.50,752.91,766.70,779.83,792.37,804.43,F,SM,00,0000,00,19000101
10HPFS,41,05,816.30,828.25,840.69,854.49,870.61,890.03,915.00,949.42,1000.00,,F,SM,00,0000,00,19000101
10HPFS,42,00,.00,.00,12.24,26.19,40.49,55.14,70.15,85.50,101.21,117.24,F,SM,00,0000,00,19000101
10HPFS,42,01,133.59,150.27,167.26,184.54,202.09,219.88,237.89,256.09,274.44,292.92,F,SM,00,0000,00,19000101
10HPFS,42,02,311.50,330.16,348.86,367.58,386.32,405.06,423.83,442.64,461.45,480.23,F,SM,00,0000,00,19000101
10HPFS,42,03,499.09,518.03,537.04,556.09,575.18,594.27,613.36,632.45,651.18,669.31,F,SM,00,0000,00,19000101
10HPFS,42,04,686.74,703.36,719.34,735.17,749.76,763.72,777.02,789.72,801.94,813.96,F,SM,00,0000,00,19000101
10HPFS,42,05,826.06,838.66,852.64,868.96,888.63,913.92,948.77,1000.00,,,F,SM,00,0000,00,19000101
10HPFS,43,00,.00,.00,13.21,27.70,42.55,57.76,73.32,89.23,105.47,122.05,F,SM,00,0000,00,19000101
10HPFS,43,01,138.94,156.16,173.67,191.46,209.49,227.73,246.17,264.77,283.50,302.33,F,SM,00,0000,00,19000101
10HPFS,43,02,321.23,340.18,359.15,378.14,397.13,416.15,435.21,454.27,473.30,492.42,F,SM,00,0000,00,19000101
10HPFS,43,03,511.60,530.87,550.17,569.52,588.86,608.21,627.55,646.53,664.91,682.57,F,SM,00,0000,00,19000101
10HPFS,43,04,699.41,715.60,731.64,746.42,760.57,774.05,786.92,799.30,811.48,823.74,F,SM,00,0000,00,19000101
10HPFS,43,05,836.51,850.67,867.22,887.14,912.77,948.09,1000.00,,,,F,SM,00,0000,00,19000101
10HPFS,44,00,.00,.00,14.16,29.22,44.63,60.41,76.54,93.01,109.82,126.95,F,SM,00,0000,00,19000101
10HPFS,44,01,144.41,162.17,180.20,198.48,216.98,235.68,254.53,273.52,292.61,311.78,F,SM,00,0000,00,19000101
10HPFS,44,02,330.99,350.23,369.48,388.74,408.02,427.34,446.67,465.96,485.35,504.80,F,SM,00,0000,00,19000101
10HPFS,44,03,524.33,543.91,563.52,583.14,602.75,622.37,641.61,660.24,678.15,695.22,F,SM,00,0000,00,19000101
10HPFS,44,04,711.64,727.90,742.89,757.24,770.91,783.95,796.50,808.85,821.29,834.23,F,SM,00,0000,00,19000101
10HPFS,44,05,848.59,865.37,885.57,911.56,947.36,1000.00,,,,,F,SM,00,0000,00,19000101
10HPFS,45,00,.00,.00,15.08,30.72,46.72,63.09,79.80,96.85,114.23,131.94,F,SM,00,0000,00,19000101
10HPFS,45,01,149.96,168.26,186.80,205.57,224.54,243.67,262.94,282.31,301.75,321.24,F,SM,00,0000,00,19000101
10HPFS,45,02,340.76,360.29,379.83,399.39,419.00,438.61,458.18,477.85,497.59,517.40,F,SM,00,0000,00,19000101
10HPFS,45,03,537.26,557.17,577.06,596.96,616.87,636.38,655.29,673.46,690.78,707.43,F,SM,00,0000,00,19000101
10HPFS,45,04,723.94,739.15,753.70,767.57,780.80,793.54,806.07,818.68,831.82,846.39,F,SM,00,0000,00,19000101
10HPFS,45,05,863.41,883.90,910.27,946.60,1000.00,,,,,,F,SM,00,0000,00,19000101
10HPFS,46,00,.00,.07,15.95,32.20,48.81,65.78,83.09,100.74,118.72,137.01,F,SM,00,0000,00,19000101
10HPFS,46,01,155.58,174.41,193.47,212.72,232.15,251.71,271.37,291.11,310.90,330.71,F,SM,00,0000,00,19000101
10HPFS,46,02,350.55,370.38,390.24,410.15,430.06,449.93,469.89,489.93,510.05,530.21,F,SM,00,0000,00,19000101
10HPFS,46,03,550.42,570.62,590.82,611.03,630.84,650.04,668.48,686.07,702.98,719.73,F,SM,00,0000,00,19000101
10HPFS,46,04,735.17,749.95,764.03,777.46,790.39,803.11,815.92,829.25,844.05,861.33,F,SM,00,0000,00,19000101
10HPFS,46,05,882.13,908.90,945.78,1000.00,,,,,,,F,SM,00,0000,00,19000101
10HPFS,47,00,.00,.33,16.84,33.72,50.95,68.54,86.46,104.73,123.31,142.18,F,SM,00,0000,00,19000101
10HPFS,47,01,161.31,180.67,200.23,219.96,239.83,259.81,279.86,299.97,320.09,340.24,F,SM,00,0000,00,19000101
10HPFS,47,02,360.39,380.56,400.79,421.01,441.20,461.48,481.84,502.27,522.76,543.28,F,SM,00,0000,00,19000101
10HPFS,47,03,563.80,584.33,604.85,624.98,644.48,663.22,681.09,698.26,715.28,730.97,F,SM,00,0000,00,19000101
10HPFS,47,04,745.98,760.28,773.93,787.06,799.99,813.00,826.54,841.57,859.12,880.26,F,SM,00,0000,00,19000101
10HPFS,47,05,907.46,944.92,1000.00,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,48,00,.00,.58,17.74,35.26,53.14,71.36,89.93,108.82,128.00,147.44,F,SM,00,0000,00,19000101
10HPFS,48,01,167.12,187.01,207.07,227.27,247.57,267.96,288.39,308.85,329.33,349.82,F,SM,00,0000,00,19000101
10HPFS,48,02,370.33,390.88,411.44,431.96,452.58,473.27,494.05,514.87,535.73,556.59,F,SM,00,0000,00,19000101
10HPFS,48,03,577.46,598.32,618.79,638.61,657.65,675.82,693.27,710.58,726.52,741.78,F,SM,00,0000,00,19000101
10HPFS,48,04,756.32,770.20,783.54,796.68,809.91,823.68,838.95,856.80,878.28,905.93,F,SM,00,0000,00,19000101
10HPFS,48,05,944.01,1000.00,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,49,00,.00,.84,18.66,36.84,55.38,74.27,93.48,112.99,132.77,152.79,F,SM,00,0000,00,19000101
10HPFS,49,01,173.02,193.42,213.97,234.62,255.36,276.15,296.96,317.79,338.63,359.49,F,SM,00,0000,00,19000101
10HPFS,49,02,380.40,401.31,422.18,443.16,464.21,485.34,506.52,527.74,548.96,570.19,F,SM,00,0000,00,19000101
10HPFS,49,03,591.41,612.22,632.39,651.76,670.24,688.00,705.59,721.82,737.34,752.13,F,SM,00,0000,00,19000101
10HPFS,49,04,766.24,779.82,793.18,806.64,820.64,836.18,854.33,876.19,904.31,943.05,F,SM,00,0000,00,19000101
10HPFS,49,05,1000.00,,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,50,00,.00,1.06,19.57,38.44,57.67,77.23,97.09,117.22,137.60,158.19,F,SM,00,0000,00,19000101
10HPFS,50,01,178.96,199.87,220.90,242.01,263.17,284.35,305.56,326.77,348.00,369.29,F,SM,00,0000,00,19000101
10HPFS,50,02,390.58,411.82,433.17,454.60,476.11,497.67,519.28,540.88,562.48,584.08,F,SM,00,0000,00,19000101
10HPFS,50,03,605.27,625.79,645.52,664.33,682.40,700.32,716.83,732.63,747.68,762.05,F,SM,00,0000,00,19000101
10HPFS,50,04,775.87,789.48,803.17,817.42,833.24,851.72,873.97,902.59,942.03,1000.00,F,SM,00,0000,00,19000101
10HPFS,51,00,.00,1.27,20.49,40.07,59.99,80.23,100.74,121.49,142.47,163.63,F,SM,00,0000,00,19000101
10HPFS,51,01,184.93,206.35,227.85,249.41,270.99,292.59,314.20,335.83,357.51,379.20,F,SM,00,0000,00,19000101
10HPFS,51,02,400.84,422.59,444.42,466.33,488.29,510.30,532.30,554.31,576.32,597.90,F,SM,00,0000,00,19000101
10HPFS,51,03,618.81,638.90,658.06,676.47,694.72,711.54,727.64,742.97,757.61,771.69,F,SM,00,0000,00,19000101
10HPFS,51,04,785.54,799.49,814.02,830.13,848.95,871.61,900.77,940.95,1000.00,,F,SM,00,0000,00,19000101
10HPFS,52,00,.00,1.46,21.42,41.73,62.36,83.26,104.42,125.81,147.38,169.10,F,SM,00,0000,00,19000101
10HPFS,52,01,190.93,212.85,234.82,256.82,278.85,300.87,322.92,345.03,367.13,389.20,F,SM,00,0000,00,19000101
10HPFS,52,02,411.37,433.62,455.96,478.35,500.78,523.21,545.65,568.08,590.09,611.40,F,SM,00,0000,00,19000101
10HPFS,52,03,631.88,651.41,670.18,688.79,705.94,722.34,737.98,752.90,767.25,781.38,F,SM,00,0000,00,19000101
10HPFS,52,04,795.60,810.40,826.83,846.02,869.12,898.84,939.80,1000.00,,,F,SM,00,0000,00,19000101
10HPFS,53,00,.00,1.63,22.35,43.39,64.73,86.31,108.13,130.13,152.29,174.57,F,SM,00,0000,00,19000101
10HPFS,53,01,196.93,219.35,241.80,264.26,286.73,309.23,331.78,354.34,376.85,399.47,F,SM,00,0000,00,19000101
10HPFS,53,02,422.17,444.95,467.80,490.69,513.57,536.46,559.35,581.80,603.54,624.44,F,SM,00,0000,00,19000101
10HPFS,53,03,644.36,663.51,682.49,699.99,716.73,732.68,747.90,762.54,776.96,791.46,F,SM,00,0000,00,19000101
10HPFS,53,04,806.57,823.33,842.90,866.47,896.80,938.58,1000.00,,,,F,SM,00,0000,00,19000101
10HPFS,54,00,.00,1.77,23.26,45.04,67.08,89.36,111.82,134.45,157.19,180.03,F,SM,00,0000,00,19000101
10HPFS,54,01,202.92,225.84,248.77,271.72,294.69,317.72,340.75,363.73,386.83,410.00,F,SM,00,0000,00,19000101
10HPFS,54,02,433.27,456.60,479.97,503.33,526.70,550.07,573.00,595.20,616.53,636.88,F,SM,00,0000,00,19000101
10HPFS,54,03,656.43,675.81,693.67,710.77,727.05,742.59,757.54,772.26,787.07,802.50,F,SM,00,0000,00,19000101
10HPFS,54,04,819.61,839.59,863.66,894.63,937.29,1000.00,,,,,F,SM,00,0000,00,19000101
10HPFS,55,00,.00,1.86,24.12,46.64,69.40,92.36,115.49,138.73,162.06,185.45,F,SM,00,0000,00,19000101
10HPFS,55,01,208.87,232.32,255.76,279.24,302.77,326.30,349.79,373.39,397.08,420.86,F,SM,00,0000,00,19000101
10HPFS,55,02,444.69,468.57,492.45,516.33,540.22,563.64,586.33,608.13,628.92,648.90,F,SM,00,0000,00,19000101
10HPFS,55,03,668.71,686.96,704.43,721.07,736.95,752.23,767.27,782.41,798.17,815.66,F,SM,00,0000,00,19000101
10HPFS,55,04,836.08,860.68,892.32,935.91,1000.00,,,,,,F,SM,00,0000,00,19000101
10HPFS,56,00,.00,1.87,24.91,48.19,71.68,95.32,119.10,142.96,166.89,190.84,F,SM,00,0000,00,19000101
10HPFS,56,01,214.82,238.80,262.81,286.88,310.95,334.97,359.11,383.34,407.66,432.03,F,SM,00,0000,00,19000101
10HPFS,56,02,456.46,480.88,505.31,529.74,553.69,576.90,599.20,620.47,640.90,661.16,F,SM,00,0000,00,19000101
10HPFS,56,03,679.83,697.69,714.71,730.96,746.58,761.97,777.45,793.57,811.45,832.34,F,SM,00,0000,00,19000101
10HPFS,56,04,857.50,889.86,934.45,1000.00,,,,,,,F,SM,00,0000,00,19000101
10HPFS,57,00,.00,1.81,25.64,49.68,73.89,98.23,122.66,147.15,171.67,196.22,F,SM,00,0000,00,19000101
10HPFS,57,01,220.77,245.35,269.98,294.62,319.21,343.93,368.73,393.62,418.58,443.58,F,SM,00,0000,00,19000101
10HPFS,57,02,468.59,493.59,518.60,543.12,566.88,589.70,611.47,632.40,653.13,672.24,F,SM,00,0000,00,19000101
10HPFS,57,03,690.53,707.95,724.58,740.58,756.33,772.18,788.68,806.99,828.37,854.12,F,SM,00,0000,00,19000101
10HPFS,57,04,887.25,932.90,1000.00,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,58,00,.00,1.68,26.31,51.11,76.05,101.08,126.17,151.30,176.45,201.60,F,SM,00,0000,00,19000101
10HPFS,58,01,226.78,252.02,277.27,302.47,327.79,353.20,378.71,404.28,429.90,455.51,F,SM,00,0000,00,19000101
10HPFS,58,02,481.13,506.75,531.88,556.22,579.61,601.92,623.35,644.60,664.18,682.92,F,SM,00,0000,00,19000101
10HPFS,58,03,700.77,717.81,734.20,750.33,766.57,783.48,802.24,824.15,850.54,884.48,F,SM,00,0000,00,19000101
10HPFS,58,04,931.25,1000.00,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,59,00,.00,1.46,26.89,52.47,78.13,103.87,129.64,155.43,181.22,207.05,F,SM,00,0000,00,19000101
10HPFS,59,01,232.93,258.83,284.67,310.63,336.69,362.85,389.07,415.35,441.62,467.89,F,SM,00,0000,00,19000101
10HPFS,59,02,494.17,519.94,544.89,568.88,591.76,613.74,635.53,655.61,674.83,693.13,F,SM,00,0000,00,19000101
10HPFS,59,03,710.61,727.42,743.96,760.62,777.95,797.19,819.66,846.72,881.53,929.50,F,SM,00,0000,00,19000101
10HPFS,59,04,1000.00,,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,60,00,.00,1.14,27.39,53.73,80.15,106.60,133.07,159.55,186.06,212.63,F,SM,00,0000,00,19000101
10HPFS,60,01,239.21,265.73,292.39,319.13,345.99,372.90,399.87,426.84,453.81,480.78,F,SM,00,0000,00,19000101
10HPFS,60,02,507.23,532.85,557.47,580.95,603.52,625.88,646.49,666.22,685.01,702.95,F,SM,00,0000,00,19000101
10HPFS,60,03,720.20,737.18,754.28,772.08,791.82,814.89,842.66,878.40,927.63,1000.00,F,SM,00,0000,00,19000101
10HPFS,61,00,.00,.72,27.79,54.93,82.10,109.30,136.51,163.74,191.04,218.35,F,SM,00,0000,00,19000101
10HPFS,61,01,245.60,272.98,300.46,328.05,355.71,383.42,411.12,438.83,466.54,493.72,F,SM,00,0000,00,19000101
10HPFS,61,02,520.04,545.33,569.46,592.64,615.62,636.80,657.07,676.37,694.80,712.53,F,SM,00,0000,00,19000101
10HPFS,61,03,729.98,747.54,765.83,786.12,809.81,838.35,875.06,925.64,1000.00,,F,SM,00,0000,00,19000101
10HPFS,62,00,.00,.19,28.10,56.04,84.01,111.99,140.00,168.08,196.16,224.18,F,SM,00,0000,00,19000101
10HPFS,62,01,252.34,280.60,308.98,337.42,365.91,394.40,422.90,451.40,479.34,506.41,F,SM,00,0000,00,19000101
10HPFS,62,02,532.43,557.24,581.08,604.71,626.49,647.33,667.18,686.14,704.37,722.31,F,SM,00,0000,00,19000101
10HPFS,62,03,740.37,759.18,780.04,804.41,833.76,871.52,923.53,1000.00,,,F,SM,00,0000,00,19000101
10HPFS,63,00,.00,.00,28.32,57.12,85.92,114.75,143.65,172.55,201.40,230.39,F,SM,00,0000,00,19000101
10HPFS,63,01,259.48,288.68,317.96,347.29,376.62,405.95,435.29,464.05,491.92,518.70,F,SM,00,0000,00,19000101
10HPFS,63,02,544.24,568.78,593.10,615.52,636.97,657.41,676.92,695.69,714.16,732.75,F,SM,00,0000,00,19000101
10HPFS,63,03,752.11,773.58,798.67,828.88,867.74,921.29,1000.00,,,,F,SM,00,0000,00,19000101
10HPFS,64,00,.00,.00,28.87,58.54,88.23,118.00,147.77,177.48,207.34,237.30,F,SM,00,0000,00,19000101
10HPFS,64,01,267.38,297.53,327.74,357.95,388.16,418.37,448.00,476.70,504.28,530.59,F,SM,00,0000,00,19000101
10HPFS,64,02,555.86,580.91,604.01,626.10,647.15,667.24,686.57,705.60,724.75,744.68,F,SM,00,0000,00,19000101
10HPFS,64,03,766.80,792.64,823.75,863.78,918.93,1000.00,,,,,F,SM,00,0000,00,19000101
10HPFS,65,00,.00,.98,31.50,62.04,92.66,123.29,153.86,184.57,215.39,246.34,F,SM,00,0000,00,19000101
10HPFS,65,01,277.36,308.43,339.51,370.59,401.67,432.15,461.67,490.04,517.10,543.11,F,SM,00,0000,00,19000101
10HPFS,65,02,568.88,592.63,615.36,637.02,657.69,677.57,697.14,716.84,737.35,760.11,F,SM,00,0000,00,19000101
10HPFS,65,03,786.68,818.69,859.87,916.60,1000.00,,,,,,F,SM,00,0000,00,19000101
10HPFS,66,00,.00,2.83,34.28,65.80,97.34,128.81,160.43,192.17,224.03,255.96,F,SM,00,0000,00,19000101
10HPFS,66,01,287.96,319.96,351.95,383.95,415.34,445.73,474.95,502.81,529.58,556.11,F,SM,00,0000,00,19000101
10HPFS,66,02,580.57,603.98,626.27,647.55,668.02,688.18,708.46,729.57,753.00,780.37,F,SM,00,0000,00,19000101
10HPFS,66,03,813.32,855.72,914.13,1000.00,,,,,,,F,SM,00,0000,00,19000101
10HPFS,67,00,.00,4.79,37.28,69.77,102.20,134.79,167.50,200.33,233.24,266.22,F,SM,00,0000,00,19000101
10HPFS,67,01,299.19,332.17,365.14,397.48,428.81,458.91,487.63,515.22,542.56,567.77,F,SM,00,0000,00,19000101
10HPFS,67,02,591.88,614.86,636.79,657.89,678.65,699.56,721.32,745.46,773.66,807.62,F,SM,00,0000,00,19000101
10HPFS,67,03,851.32,911.51,1000.00,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,68,00,.00,6.94,40.46,73.92,107.53,141.27,175.14,209.08,243.10,277.11,F,SM,00,0000,00,19000101
10HPFS,68,01,311.12,345.14,378.50,410.81,441.87,471.48,499.94,528.15,554.15,579.02,F,SM,00,0000,00,19000101
10HPFS,68,02,602.72,625.35,647.11,668.53,690.09,712.54,737.44,766.53,801.56,846.63,F,SM,00,0000,00,19000101
10HPFS,68,03,908.72,1000.00,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,69,00,.00,9.21,43.76,78.47,113.30,148.27,183.33,218.45,253.57,288.69,F,SM,00,0000,00,19000101
10HPFS,69,01,323.81,358.26,391.63,423.69,454.27,483.66,512.78,539.63,565.31,589.79,F,SM,00,0000,00,19000101
10HPFS,69,02,613.14,635.62,657.73,680.00,703.17,728.89,758.93,795.10,841.64,905.75,F,SM,00,0000,00,19000101
10HPFS,69,03,1000.00,,,,,,,,,,F,SM,00,0000,00,19000101
10HPFS,70,00,.00,11.49,47.37,83.38,119.53,155.77,192.07,228.38,264.69,300.99,F,SM,00,0000,00,19000101
10HPFS,70,01,336.60,371.09,404.24,435.85,466.23,496.34,524.09,550.65,575.94,600.09,F,SM,00,0000,00,19000101
10HPFS,70,02,623.32,646.18,669.20,693.16,719.74,750.79,788.19,836.29,902.57,1000.00,F,SM,00,0000,00,19000101
10HPMN,00,00,.00,.00,.00,.00,.00,1.75,4.56,7.48,10.51,13.66,M,NS,00,0000,00,19000101
10HPMN,00,01,16.93,20.32,23.81,27.39,31.04,34.71,38.38,42.00,45.63,49.37,M,NS,00,0000,00,19000101
10HPMN,00,02,53.22,57.19,61.34,65.68,70.20,74.90,79.89,85.10,90.56,96.28,M,NS,00,0000,00,19000101
10HPMN,00,03,102.24,108.41,114.80,121.36,128.08,134.95,141.95,149.12,156.46,164.03,M,NS,00,0000,00,19000101
10HPMN,00,04,171.84,179.89,188.17,196.71,205.51,214.63,224.04,233.78,243.84,254.23,M,NS,00,0000,00,19000101
10HPMN,00,05,264.96,275.99,287.31,298.91,310.80,323.00,335.54,348.44,361.73,375.40,M,NS,00,0000,00,19000101
10HPMN,00,06,389.43,403.77,418.39,433.28,448.42,463.81,479.46,495.38,511.56,527.99,M,NS,00,0000,00,19000101
10HPMN,00,07,544.62,561.40,578.25,595.12,611.97,628.77,645.51,662.19,678.79,695.29,M,NS,00,0000,00,19000101
10HPMN,00,08,711.61,727.67,743.46,758.88,773.86,788.30,802.08,815.11,827.29,838.66,M,NS,00,0000,00,19000101
10HPMN,00,09,849.26,859.28,868.99,878.79,889.31,901.54,916.21,935.05,961.11,1000.00,M,NS,00,0000,00,19000101
10HPMN,01,00,.00,.00,.00,.00,.00,2.41,5.33,8.38,11.54,14.81,M,NS,00,0000,00,19000101
10HPMN,01,01,18.20,21.70,25.29,28.95,32.63,36.30,39.93,43.57,47.32,51.18,M,NS,00,0000,00,19000101
10HPMN,01,02,55.15,59.32,63.67,68.20,72.90,77.90,83.12,88.60,94.33,100.30,M,NS,00,0000,00,19000101
10HPMN,01,03,106.49,112.89,119.47,126.20,133.08,140.10,147.28,154.64,162.22,170.05,M,NS,00,0000,00,19000101
10HPMN,01,04,178.12,186.42,194.98,203.80,212.93,222.36,232.12,242.21,252.62,263.37,M,NS,00,0000,00,19000101
10HPMN,01,05,274.42,285.77,297.39,309.31,321.54,334.10,347.04,360.35,374.05,388.11,M,NS,00,0000,00,19000101
10HPMN,01,06,402.49,417.14,432.05,447.23,462.65,478.34,494.29,510.51,526.97,543.64,M,NS,00,0000,00,19000101
10HPMN,01,07,560.45,577.34,594.25,611.13,627.97,644.74,661.46,678.10,694.63,710.99,M,NS,00,0000,00,19000101
10HPMN,01,08,727.09,742.91,758.36,773.37,787.84,801.65,814.71,826.92,838.31,848.93,M,NS,00,0000,00,19000101
10HPMN,01,09,858.97,868.71,878.53,889.07,901.33,916.03,934.91,961.03,1000.00,,M,NS,00,0000,00,19000101
10HPMN,02,00,.00,.00,.00,.00,.05,2.98,6.03,9.19,12.48,15.88,M,NS,00,0000,00,19000101
10HPMN,02,01,19.38,22.98,26.65,30.34,34.02,37.66,41.30,45.06,48.93,52.91,M,NS,00,0000,00,19000101
10HPMN,02,02,57.09,61.45,65.99,70.70,75.72,80.95,86.44,92.18,98.17,104.37,M,NS,00,0000,00,19000101
10HPMN,02,03,110.79,117.38,124.13,131.03,138.06,145.26,152.64,160.24,168.08,176.17,M,NS,00,0000,00,19000101
10HPMN,02,04,184.49,193.07,201.91,211.07,220.52,230.30,240.41,250.85,261.62,272.70,M,NS,00,0000,00,19000101
10HPMN,02,05,284.08,295.73,307.67,319.93,332.52,345.49,358.84,372.57,386.66,401.07,M,NS,00,0000,00,19000101
10HPMN,02,06,415.75,430.71,445.92,461.38,477.10,493.09,509.35,525.85,542.55,559.41,M,NS,00,0000,00,19000101
10HPMN,02,07,576.34,593.29,610.21,627.09,643.90,660.65,677.34,693.91,710.31,726.44,M,NS,00,0000,00,19000101
10HPMN,02,08,742.30,757.79,772.84,787.34,801.18,814.27,826.51,837.93,848.58,858.64,M,NS,00,0000,00,19000101
10HPMN,02,09,868.40,878.24,888.81,901.10,915.83,934.76,960.94,1000.00,,,M,NS,00,0000,00,19000101
10HPMN,03,00,.00,.00,.00,.00,.50,3.56,6.73,10.02,13.43,16.94,M,NS,00,0000,00,19000101
10HPMN,03,01,20.55,24.23,27.92,31.62,35.27,38.92,42.68,46.57,50.56,54.74,M,NS,00,0000,00,19000101
10HPMN,03,02,59.12,63.67,68.39,73.42,78.66,84.17,89.92,95.93,102.14,108.58,M,NS,00,0000,00,19000101
10HPMN,03,03,115.18,121.95,128.87,135.92,143.14,150.53,158.15,166.02,174.12,182.47,M,NS,00,0000,00,19000101
10HPMN,03,04,191.06,199.93,209.10,218.58,228.39,238.52,248.99,259.79,270.90,282.30,M,NS,00,0000,00,19000101
10HPMN,03,05,293.98,305.95,318.24,330.86,343.86,357.24,371.01,385.14,399.58,414.30,M,NS,00,0000,00,19000101
10HPMN,03,06,429.29,444.54,460.04,475.80,491.83,508.13,524.67,541.42,558.31,575.29,M,NS,00,0000,00,19000101
10HPMN,03,07,592.28,609.24,626.16,643.02,659.81,676.54,693.15,709.58,725.76,741.66,M,NS,00,0000,00,19000101
10HPMN,03,08,757.19,772.27,786.81,800.69,813.81,826.08,837.52,848.20,858.29,868.07,M,NS,00,0000,00,19000101
